label,file,hf_ratio,noise_std,is_fake,color_mean_r,color_mean_g,color_mean_b,color_var_r,color_var_g,color_var_b,jpeg_block_score
dalle3,E:\437 project\dataset\train\fake\fake_41092_DALLE3.jpg,0.670626,17.882002,1,118.33028,123.18909,114.10268,4352.249,3967.1694,3814.734,-0.19758701
dalle3,E:\437 project\dataset\train\fake\fake_08716_DALLE3.jpg,0.5711677,13.6678505,1,111.84837,90.68146,72.22446,4995.3604,3057.8887,1780.0371,0.032921314
dalle3,E:\437 project\dataset\train\fake\fake_09520_DALLE3.jpg,0.54813594,21.733217,1,99.6198,149.84796,115.88518,8118.7236,3889.4272,3900.0771,-0.2393508
dalle3,E:\437 project\dataset\train\fake\fake_24082_DALLE3.jpg,0.5897812,15.906825,1,114.91261,101.2379,91.02133,4725.9585,4646.0376,4518.2666,-0.32055664
dalle3,E:\437 project\dataset\train\fake\fake_02746_DALLE3.jpg,0.61383927,16.957994,1,112.16089,80.43765,55.087997,4063.753,3238.6238,2122.7087,0.33056927
dalle3,E:\437 project\dataset\train\fake\fake_08710_DALLE3.jpg,0.61684597,16.317163,1,153.98863,146.77596,131.73705,2949.2566,3248.522,3946.0862,-0.4314413
dalle3,E:\437 project\dataset\train\fake\fake_35788_DALLE3.jpg,0.4986683,19.01897,1,115.4026,99.51056,73.69446,4728.6445,3954.0974,3731.3228,-0.0006842613
dalle3,E:\437 project\dataset\train\fake\fake_32212_DALLE3.jpg,0.65381306,17.43348,1,91.77179,94.23236,90.95764,4064.0205,2962.0,2345.9846,0.4332676
dalle3,E:\437 project\dataset\train\fake\fake_02626_DALLE3.jpg,0.5729256,15.113599,1,135.59448,78.446396,45.29593,5227.3896,3038.6782,2277.1812,-0.018453121
dalle3,E:\437 project\dataset\train\fake\fake_35680_DALLE3.jpg,0.51688004,11.524306,1,135.11584,116.69328,96.75577,3240.0725,3811.9856,3887.6995,-0.08554554
dalle3,E:\437 project\dataset\train\fake\fake_30076_DALLE3.jpg,0.8909536,22.548111,1,154.61362,145.95198,148.92865,6437.0835,5824.6294,4876.885,1.3105106
dalle3,E:\437 project\dataset\train\fake\fake_11830_DALLE3.jpg,0.5339361,16.204662,1,127.62282,109.20082,89.91559,3897.1702,4174.636,4406.5605,0.07334328
dalle3,E:\437 project\dataset\train\fake\fake_30160_DALLE3.jpg,0.452073,14.443109,1,127.402115,113.01697,98.989365,4248.7285,4454.384,4267.709,0.22513795
dalle3,E:\437 project\dataset\train\fake\fake_16300_DALLE3.jpg,0.5833862,20.974247,1,116.76259,100.601425,79.00983,4627.9316,3509.0903,2908.2576,-0.13402128
dalle3,E:\437 project\dataset\train\fake\fake_02818_DALLE3.jpg,0.49396256,9.376512,1,140.44992,119.23778,64.27556,5028.2812,3117.249,2562.239,-0.1889484
dalle3,E:\437 project\dataset\train\fake\fake_03022_DALLE3.jpg,0.45588428,12.602327,1,133.22612,115.496994,97.313156,6448.577,5734.648,4001.1858,-1.0433359
dalle3,E:\437 project\dataset\train\fake\fake_06286_DALLE3.jpg,0.61523706,17.847147,1,95.549225,74.30179,61.612213,4360.7427,3226.9888,2428.7024,-0.10716629
dalle3,E:\437 project\dataset\train\fake\fake_20164_DALLE3.jpg,0.72939295,20.43586,1,108.18938,100.68379,92.55174,3589.0823,4416.2773,4838.987,0.22237873
dalle3,E:\437 project\dataset\train\fake\fake_35638_DALLE3.jpg,0.39322978,14.084545,1,151.29779,136.09602,123.67584,4546.288,3998.0012,4304.318,0.59065056
dalle3,E:\437 project\dataset\train\fake\fake_23230_DALLE3.jpg,0.5095021,12.593899,1,152.91399,161.35533,156.23293,3017.0955,3064.9724,3677.6428,0.29589176
dalle3,E:\437 project\dataset\train\fake\fake_23578_DALLE3.jpg,0.60764456,21.780968,1,133.05634,132.11142,124.960266,4345.9927,4419.6914,3911.9395,0.5924001
dalle3,E:\437 project\dataset\train\fake\fake_36604_DALLE3.jpg,0.6137124,13.380515,1,155.06036,150.71826,139.2716,2968.1199,3392.5674,3909.1365,-0.4254198
dalle3,E:\437 project\dataset\train\fake\fake_28588_DALLE3.jpg,0.45515564,13.991302,1,126.04039,133.5431,137.70874,4571.3276,3921.5461,2955.4536,0.2003429
dalle3,E:\437 project\dataset\train\fake\fake_32482_DALLE3.jpg,0.53421605,16.57318,1,105.24815,105.58531,96.866135,7266.2485,3854.154,1606.7203,0.550766
dalle3,E:\437 project\dataset\train\fake\fake_21694_DALLE3.jpg,0.3959905,15.060391,1,114.36969,100.466446,78.469406,5745.7983,3614.3716,3040.3933,-0.08450508
dalle3,E:\437 project\dataset\train\fake\fake_36940_DALLE3.jpg,0.5597702,17.902317,1,126.60744,134.37267,124.23509,4321.9233,3962.7517,2245.846,-1.0201979
dalle3,E:\437 project\dataset\train\fake\fake_02842_DALLE3.jpg,0.64598846,16.550209,1,114.10684,102.17276,91.37999,4138.5703,3737.6296,3188.9602,-0.28163671
dalle3,E:\437 project\dataset\train\fake\fake_36502_DALLE3.jpg,0.54903024,13.829525,1,149.49165,117.06436,96.788864,3416.771,3688.0713,3424.4138,0.05593109
dalle3,E:\437 project\dataset\train\fake\fake_17320_DALLE3.jpg,0.8476396,16.614216,1,101.693695,112.488434,109.430954,2587.2034,2970.8267,2437.7808,0.30999565
dalle3,E:\437 project\dataset\train\fake\fake_09328_DALLE3.jpg,0.7058518,15.902902,1,146.74509,162.17061,150.38733,4122.7944,3380.3882,4708.0,-0.33719254
dalle3,E:\437 project\dataset\train\fake\fake_24766_DALLE3.jpg,0.6299139,17.95009,1,104.61673,134.18054,145.431,4967.438,4167.6494,4285.445,-0.31596518
dalle3,E:\437 project\dataset\train\fake\fake_11644_DALLE3.jpg,0.6159915,14.497742,1,145.30345,121.79332,92.98079,4291.096,3664.8462,3184.7402,-0.11740923
dalle3,E:\437 project\dataset\train\fake\fake_37120_DALLE3.jpg,0.5436266,13.558383,1,113.92627,126.297455,121.37851,4703.8794,4366.7163,5024.173,0.22387457
dalle3,E:\437 project\dataset\train\fake\fake_35686_DALLE3.jpg,0.5373831,17.89569,1,124.67085,105.70308,89.85544,4515.7197,4337.9033,4683.4023,-0.14846706
dalle3,E:\437 project\dataset\train\fake\fake_32758_DALLE3.jpg,0.5055859,12.163915,1,102.41205,142.92883,155.41183,5144.5312,2818.7634,2257.1814,0.004384041
dalle3,E:\437 project\dataset\train\fake\fake_40090_DALLE3.jpg,0.6751146,23.488016,1,156.05827,123.997635,118.885254,4370.4336,4197.018,3733.4355,-0.21255016
dalle3,E:\437 project\dataset\train\fake\fake_38986_DALLE3.jpg,0.4936127,18.037827,1,111.47954,94.94954,75.62723,6121.9077,5162.1494,4324.569,0.32615805
dalle3,E:\437 project\dataset\train\fake\fake_36904_DALLE3.jpg,0.5706231,15.428091,1,124.23482,102.77089,83.46979,5562.5376,4671.1875,3350.5767,-0.13594532
dalle3,E:\437 project\dataset\train\fake\fake_17404_DALLE3.jpg,0.63192976,15.731147,1,165.86612,153.20367,140.63315,2363.8096,2946.133,3439.8792,-0.2885995
dalle3,E:\437 project\dataset\train\fake\fake_07210_DALLE3.jpg,0.5563284,14.212511,1,157.91505,122.67259,94.332214,4369.9556,3631.6062,2090.4993,-0.15914822
dalle3,E:\437 project\dataset\train\fake\fake_34288_DALLE3.jpg,0.68767816,11.867429,1,78.48993,67.3371,42.438538,2713.2278,2006.8445,943.034,-0.2692604
dalle3,E:\437 project\dataset\train\fake\fake_37618_DALLE3.jpg,0.39538246,11.040538,1,111.460266,92.93405,72.72673,4917.3374,3781.9536,3238.043,-0.20606542
dalle3,E:\437 project\dataset\train\fake\fake_03214_DALLE3.jpg,0.54776084,13.024362,1,127.066055,116.19406,89.48715,4630.724,3381.5156,2703.7783,0.07441139
dalle3,E:\437 project\dataset\train\fake\fake_34138_DALLE3.jpg,0.6478391,20.877506,1,117.324326,160.83273,171.78358,4988.0264,3608.4275,2707.234,-0.29314137
dalle3,E:\437 project\dataset\train\fake\fake_22402_DALLE3.jpg,0.4486646,8.583966,1,181.82802,129.86223,52.78087,1980.1704,3103.6108,3312.5347,0.3871156
dalle3,E:\437 project\dataset\train\fake\fake_34798_DALLE3.jpg,0.5856489,15.136245,1,107.722565,90.239105,67.75754,3707.2368,3264.0068,3492.8335,0.031629086
dalle3,E:\437 project\dataset\train\fake\fake_17248_DALLE3.jpg,0.5333056,12.903706,1,119.55296,100.85881,97.84235,4884.059,5490.4517,4936.1704,0.050429106
dalle3,E:\437 project\dataset\train\fake\fake_31072_DALLE3.jpg,0.35099405,11.89463,1,140.07368,122.65779,110.54315,6116.238,5765.632,5411.8374,0.03742981
dalle3,E:\437 project\dataset\train\fake\fake_18856_DALLE3.jpg,0.48498353,14.312407,1,163.68626,154.03764,152.04132,3811.9736,3694.669,2882.038,-0.1292553
dalle3,E:\437 project\dataset\train\fake\fake_18682_DALLE3.jpg,0.5990619,16.345512,1,106.59221,105.68265,105.59129,4272.3726,3737.9995,3499.0298,0.3084283
dalle3,E:\437 project\dataset\train\fake\fake_22840_DALLE3.jpg,0.42151317,15.342792,1,108.33658,94.61621,86.96518,7485.692,5942.5664,4780.853,-0.40188742
dalle3,E:\437 project\dataset\train\fake\fake_30232_DALLE3.jpg,0.44055048,11.323094,1,126.5565,106.84465,91.272705,5760.346,5580.5645,5184.466,0.025870562
dalle3,E:\437 project\dataset\train\fake\fake_24322_DALLE3.jpg,0.53253675,18.56827,1,74.95958,66.75951,60.68347,4597.0454,3783.65,3371.2625,0.21070528
dalle3,E:\437 project\dataset\train\fake\fake_18262_DALLE3.jpg,0.4649749,13.273373,1,174.12158,150.64198,125.975525,5157.1665,5251.293,4137.9175,0.024607182
dalle3,E:\437 project\dataset\train\fake\fake_08014_DALLE3.jpg,0.6131654,22.847334,1,114.96161,132.57437,145.0327,11604.054,8717.66,6351.9727,-0.00042295456
dalle3,E:\437 project\dataset\train\fake\fake_37468_DALLE3.jpg,0.6820566,23.999578,1,158.55591,166.55455,169.8974,7266.442,6547.5,5450.441,0.15354967
dalle3,E:\437 project\dataset\train\fake\fake_16588_DALLE3.jpg,0.5946969,9.879153,1,156.60353,137.19739,118.536194,1865.488,2468.2788,2782.7595,-0.5407462
dalle3,E:\437 project\dataset\train\fake\fake_33370_DALLE3.jpg,0.5215965,18.14405,1,116.47888,114.96086,118.13309,5739.536,6125.7393,5400.3467,0.02796793
dalle3,E:\437 project\dataset\train\fake\fake_11788_DALLE3.jpg,0.49157766,25.792067,1,163.02039,166.57814,135.92082,8647.82,7430.4165,11215.455,0.5546508
dalle3,E:\437 project\dataset\train\fake\fake_09358_DALLE3.jpg,0.4392125,13.529837,1,122.48102,103.16528,58.32419,4084.525,3763.5288,2690.9978,-0.3940835
dalle3,E:\437 project\dataset\train\fake\fake_01114_DALLE3.jpg,0.53912455,21.583265,1,125.733246,111.26564,97.64757,4872.41,4853.209,4854.87,0.69804096
dalle3,E:\437 project\dataset\train\fake\fake_33190_DALLE3.jpg,0.54589176,16.880407,1,127.75755,100.80574,84.97394,4866.9165,4689.3833,3817.2761,0.24761105
dalle3,E:\437 project\dataset\train\fake\fake_30430_DALLE3.jpg,0.56710607,17.482025,1,99.607086,87.43594,87.299225,4415.0605,3456.7068,3743.921,-0.056136608
dalle3,E:\437 project\dataset\train\fake\fake_40282_DALLE3.jpg,0.44873425,17.456034,1,112.67502,96.373276,83.15494,3511.477,3218.7842,2887.9517,0.07175112
dalle3,E:\437 project\dataset\train\fake\fake_35050_DALLE3.jpg,0.7692263,18.367426,1,126.581406,110.467896,106.536514,4768.0137,5272.9565,4752.856,0.025654316
dalle3,E:\437 project\dataset\train\fake\fake_38518_DALLE3.jpg,0.39088634,12.828643,1,113.66739,97.10391,99.02707,3622.4246,4608.136,4713.1543,0.019148827
dalle3,E:\437 project\dataset\train\fake\fake_21976_DALLE3.jpg,0.50996643,9.361902,1,91.037674,82.39726,64.117645,4001.2412,3650.4114,3643.6287,0.03803444
dalle3,E:\437 project\dataset\train\fake\fake_21454_DALLE3.jpg,0.49349666,20.653805,1,136.90102,128.93767,119.88718,5206.6353,4675.6855,4720.2695,0.26459265
dalle3,E:\437 project\dataset\train\fake\fake_12466_DALLE3.jpg,0.701301,16.807817,1,121.07979,187.17967,159.45555,6022.454,2721.2947,6137.816,-0.15246296
dalle3,E:\437 project\dataset\train\fake\fake_09010_DALLE3.jpg,0.41533607,18.455797,1,125.569336,123.08833,127.05995,6130.571,5418.148,4979.8325,0.9406333
dalle3,E:\437 project\dataset\train\fake\fake_01402_DALLE3.jpg,0.5128181,13.345852,1,114.091446,83.93182,61.728394,4313.56,3225.0332,2634.2505,0.20514011
dalle3,E:\437 project\dataset\train\fake\fake_32938_DALLE3.jpg,0.52449477,15.880074,1,135.76187,105.61801,93.849976,4615.802,4426.6084,3867.7605,0.67366934
dalle3,E:\437 project\dataset\train\fake\fake_08992_DALLE3.jpg,0.4969795,16.902185,1,112.789276,109.54735,104.68071,5316.5703,5329.44,4891.801,-0.023765087
dalle3,E:\437 project\dataset\train\fake\fake_28540_DALLE3.jpg,0.65253484,16.546387,1,94.74069,92.067764,88.42421,3860.239,3159.4236,2587.2585,0.35450268
dalle3,E:\437 project\dataset\train\fake\fake_26458_DALLE3.jpg,0.5775039,15.481093,1,122.93637,108.496735,80.3797,3110.0598,2297.936,2169.1785,0.3608861
dalle3,E:\437 project\dataset\train\fake\fake_22306_DALLE3.jpg,0.57694227,20.029379,1,110.127014,104.81412,97.71904,5010.6924,4853.811,3980.9902,0.09201908
dalle3,E:\437 project\dataset\train\fake\fake_14992_DALLE3.jpg,0.5777893,19.49652,1,102.05417,90.20004,72.6387,4083.6108,3521.1619,3270.1956,0.19493198
dalle3,E:\437 project\dataset\train\fake\fake_04408_DALLE3.jpg,0.4143609,13.777405,1,127.03325,89.96167,57.386932,4658.1387,3898.1953,1944.4943,0.12837744
dalle3,E:\437 project\dataset\train\fake\fake_09898_DALLE3.jpg,0.74196815,24.592318,1,157.39827,132.04915,113.77989,4729.5273,5393.0503,4035.7893,0.4667244
dalle3,E:\437 project\dataset\train\fake\fake_11740_DALLE3.jpg,0.50503683,16.525932,1,150.32047,184.09332,188.72093,6729.908,3921.5925,5437.7886,0.081133366
dalle3,E:\437 project\dataset\train\fake\fake_38956_DALLE3.jpg,0.7714521,17.671038,1,159.29816,149.04459,131.0658,3496.1091,3845.7417,3743.7915,-0.4345584
dalle3,E:\437 project\dataset\train\fake\fake_13660_DALLE3.jpg,0.31961587,7.5274224,1,75.76492,59.204712,63.113342,3691.6047,2964.7085,2180.5654,-0.03432846
dalle3,E:\437 project\dataset\train\fake\fake_24754_DALLE3.jpg,0.5278814,13.5555,1,174.07318,162.78365,150.6349,2252.1838,2746.2815,3136.724,-1.1531141
dalle3,E:\437 project\dataset\train\fake\fake_26788_DALLE3.jpg,0.4137444,15.386654,1,103.3495,93.82019,90.2052,4942.3647,4698.312,4734.645,0.07611513
dalle3,E:\437 project\dataset\train\fake\fake_38758_DALLE3.jpg,0.5776926,17.185768,1,140.43504,167.37674,177.48274,3547.928,3166.8909,3183.693,0.08208084
dalle3,E:\437 project\dataset\train\fake\fake_18268_DALLE3.jpg,0.7184961,17.858898,1,129.98094,113.58212,96.836395,4455.9917,3304.6633,2555.498,-0.014243126
dalle3,E:\437 project\dataset\train\fake\fake_09496_DALLE3.jpg,0.597714,17.822964,1,115.30531,100.809204,80.30386,3496.3542,2970.2927,3010.4797,0.3096013
dalle3,E:\437 project\dataset\train\fake\fake_31636_DALLE3.jpg,0.76936966,14.925117,1,145.43614,120.25639,97.35756,3700.5334,3595.068,3251.506,-0.07330942
dalle3,E:\437 project\dataset\train\fake\fake_14254_DALLE3.jpg,0.5469973,13.249593,1,122.37346,123.0535,125.80284,4381.73,4054.7473,3572.789,0.095169544
dalle3,E:\437 project\dataset\train\fake\fake_24214_DALLE3.jpg,0.46689332,16.322275,1,104.21684,88.07504,76.078186,4862.298,4496.4165,3653.4348,0.088440895
dalle3,E:\437 project\dataset\train\fake\fake_11218_DALLE3.jpg,0.6191818,14.9736,1,128.53682,134.63492,121.12825,5296.797,4884.907,5066.9204,0.5802541
dalle3,E:\437 project\dataset\train\fake\fake_29938_DALLE3.jpg,0.33709928,11.887424,1,123.242905,102.977005,90.57541,3879.654,3834.4736,3943.885,0.17027903
dalle3,E:\437 project\dataset\train\fake\fake_34930_DALLE3.jpg,0.6045858,17.40465,1,151.4925,114.555374,95.38187,5183.4106,4480.4263,2726.4724,0.24695206
dalle3,E:\437 project\dataset\train\fake\fake_18544_DALLE3.jpg,0.50569546,13.510443,1,141.99747,134.35252,121.50729,3986.9448,4256.6084,4766.2954,-0.4851489
dalle3,E:\437 project\dataset\train\fake\fake_29410_DALLE3.jpg,0.75055504,19.588642,1,113.03841,104.64435,97.72824,4409.4897,3455.7087,2629.238,-0.15567589
dalle3,E:\437 project\dataset\train\fake\fake_01306_DALLE3.jpg,0.56526256,17.301912,1,159.21112,153.65656,133.5112,2365.9407,3185.2861,5292.8735,-0.19605446
dalle3,E:\437 project\dataset\train\fake\fake_29992_DALLE3.jpg,0.49134222,19.170902,1,192.23428,199.0054,182.56155,7086.6206,5084.2354,7467.4316,0.44180012
dalle3,E:\437 project\dataset\train\fake\fake_27220_DALLE3.jpg,0.49647757,10.871116,1,137.30775,161.8437,143.996,5167.9316,2861.1353,4748.3384,0.07907939
dalle3,E:\437 project\dataset\train\fake\fake_20536_DALLE3.jpg,1.022962,26.732586,1,129.53476,113.24663,100.94786,4981.648,3916.9863,3642.8413,-1.289526
dalle3,E:\437 project\dataset\train\fake\fake_19618_DALLE3.jpg,0.4869574,17.293848,1,104.48082,92.667786,79.34538,4656.568,4129.115,3597.772,-0.24362087
dalle3,E:\437 project\dataset\train\fake\fake_04060_DALLE3.jpg,0.5716892,14.367982,1,151.71558,198.38701,159.1379,2751.836,1875.8517,7544.808,0.4381554
dalle3,E:\437 project\dataset\train\fake\fake_40348_DALLE3.jpg,0.6579738,19.919645,1,97.51289,77.31554,71.11435,3588.2734,2927.0933,2621.4507,-0.22216415
dalle3,E:\437 project\dataset\train\fake\fake_31264_DALLE3.jpg,0.6418253,17.88125,1,101.157166,89.7695,87.690094,4741.578,2873.8003,2073.7126,-0.3754282
dalle3,E:\437 project\dataset\train\fake\fake_20482_DALLE3.jpg,0.5405626,12.139573,1,103.18756,110.12346,119.7641,4789.424,3472.6729,3371.936,0.12798834
dalle3,E:\437 project\dataset\train\fake\fake_25972_DALLE3.jpg,0.5575504,16.321531,1,110.14975,114.937454,89.44406,3456.2576,3484.0842,3455.3914,-0.3936224
dalle3,E:\437 project\dataset\train\fake\fake_08524_DALLE3.jpg,0.35268137,13.480119,1,134.67265,118.211945,90.11771,5048.275,5091.3506,4681.681,0.03890896
dalle3,E:\437 project\dataset\train\fake\fake_25522_DALLE3.jpg,0.71673626,14.567508,1,144.1984,149.11314,149.5817,2316.931,2598.6152,2714.7207,-0.34106302
dalle3,E:\437 project\dataset\train\fake\fake_02290_DALLE3.jpg,0.33046567,9.866527,1,140.92465,125.11331,113.93489,5896.38,6204.563,6190.245,0.1591959
dalle3,E:\437 project\dataset\train\fake\fake_36292_DALLE3.jpg,0.5610038,11.380294,1,152.46599,153.70576,150.09988,2921.9866,3500.8574,3984.2708,-0.8849139
dalle3,E:\437 project\dataset\train\fake\fake_40534_DALLE3.jpg,0.5857875,17.239635,1,105.21213,101.25488,93.1965,4429.251,3739.0635,3122.047,-0.5500498
dalle3,E:\437 project\dataset\train\fake\fake_06952_DALLE3.jpg,0.60773885,16.304344,1,143.47404,133.9279,106.71782,3164.4934,3708.565,2897.6108,-0.6559429
dalle3,E:\437 project\dataset\train\fake\fake_19714_DALLE3.jpg,0.48636806,12.35071,1,50.193436,53.81723,54.10492,2925.8306,1920.9303,1683.9327,0.20757794
dalle3,E:\437 project\dataset\train\fake\fake_32770_DALLE3.jpg,0.49289334,15.863579,1,125.066925,104.69951,94.17177,4463.8315,4477.5854,4386.026,0.37366247
dalle3,E:\437 project\dataset\train\fake\fake_27712_DALLE3.jpg,0.5726174,12.044852,1,103.3595,98.7305,80.35278,3535.8674,3270.1907,2916.6062,-0.3060634
dalle3,E:\437 project\dataset\train\fake\fake_04420_DALLE3.jpg,0.5848453,10.868352,1,171.76955,161.4964,148.22664,2064.8132,2906.286,3704.4546,0.2799406
dalle3,E:\437 project\dataset\train\fake\fake_13942_DALLE3.jpg,0.5536505,11.997675,1,133.75786,117.294174,100.32709,3401.7024,3225.436,2985.5562,0.2072401
dalle3,E:\437 project\dataset\train\fake\fake_01018_DALLE3.jpg,0.615923,15.491907,1,116.43492,92.94418,81.458405,3038.0566,3599.804,3615.9639,0.88318586
dalle3,E:\437 project\dataset\train\fake\fake_15910_DALLE3.jpg,0.52280116,20.894926,1,223.60696,194.91667,180.86469,1575.0581,4714.066,6853.0303,0.721086
dalle3,E:\437 project\dataset\train\fake\fake_04102_DALLE3.jpg,0.52013576,14.151917,1,144.66882,114.606445,90.58952,4936.2314,4672.674,3486.9011,-0.4061494
dalle3,E:\437 project\dataset\train\fake\fake_04456_DALLE3.jpg,0.6081524,24.431938,1,103.8336,105.035324,102.11325,6132.4336,5631.0205,4745.768,0.24902153
dalle3,E:\437 project\dataset\train\fake\fake_12796_DALLE3.jpg,0.47555763,13.600633,1,158.22258,128.79001,92.94563,4690.497,4065.8936,3555.6357,-0.03355503
dalle3,E:\437 project\dataset\train\fake\fake_07054_DALLE3.jpg,0.63673633,14.71713,1,158.78505,135.02405,115.68924,2591.2334,3077.3591,3392.2615,-0.055280685
dalle3,E:\437 project\dataset\train\fake\fake_02362_DALLE3.jpg,0.6381745,17.191345,1,95.261856,83.57141,72.861694,3527.3828,3166.975,2896.9387,0.28781414
dalle3,E:\437 project\dataset\train\fake\fake_05824_DALLE3.jpg,0.38539785,12.649504,1,106.487015,96.5182,93.59219,4316.447,3967.848,3589.2756,0.032241583
dalle3,E:\437 project\dataset\train\fake\fake_33646_DALLE3.jpg,0.4700257,13.573312,1,151.42773,143.17363,126.62724,4264.66,4275.782,4355.7114,0.2139597
dalle3,E:\437 project\dataset\train\fake\fake_32416_DALLE3.jpg,0.50490326,14.157868,1,137.02663,136.78116,111.94963,4396.8877,3842.4321,2995.1104,0.21033955
dalle3,E:\437 project\dataset\train\fake\fake_23968_DALLE3.jpg,0.57578784,20.99766,1,134.9812,114.97249,105.03084,6289.073,5839.9,4976.3706,0.073521614
dalle3,E:\437 project\dataset\train\fake\fake_29512_DALLE3.jpg,0.8723407,25.67251,1,127.000626,139.77692,140.93217,4066.3792,3199.6792,2458.6917,2.913807
dalle3,E:\437 project\dataset\train\fake\fake_08278_DALLE3.jpg,0.50755817,9.816217,1,176.31741,178.60959,178.56152,2209.8962,2389.843,2622.063,-0.49862027
dalle3,E:\437 project\dataset\train\fake\fake_33568_DALLE3.jpg,0.4284055,10.87112,1,106.52498,94.804474,96.35031,4009.7,4127.746,4260.055,-0.014214039
dalle3,E:\437 project\dataset\train\fake\fake_30934_DALLE3.jpg,0.579177,15.702362,1,145.82358,109.697174,83.17238,3912.1892,3474.8752,3174.4177,-0.17000628
dalle3,E:\437 project\dataset\train\fake\fake_26194_DALLE3.jpg,0.60344964,15.004948,1,88.401764,68.39072,47.60341,2764.0225,2798.4968,1827.7695,-0.2033596
dalle3,E:\437 project\dataset\train\fake\fake_01078_DALLE3.jpg,0.5456062,15.864213,1,135.45709,131.12044,118.56734,5277.798,4639.0513,4519.0947,-0.043465614
dalle3,E:\437 project\dataset\train\fake\fake_15478_DALLE3.jpg,0.5761491,17.977186,1,128.44547,91.58377,53.88037,4772.62,4187.5273,2842.2595,-0.013766766
