file,orig_split,group,label
E:\437 project\dataset\train\fake\fake_00413_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00415_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00416_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00417_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00418_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00419_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00421_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00422_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00423_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00424_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00425_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00427_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00428_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00429_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00430_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00431_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00433_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00434_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00435_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00436_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00437_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00439_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00440_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00441_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00442_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00443_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00445_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00446_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00447_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00448_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00449_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00451_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00452_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00453_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00454_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00455_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00457_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00458_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00459_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00460_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00461_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00463_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00464_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00465_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00466_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00467_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00469_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00470_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00471_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00472_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00473_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00475_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00476_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00477_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00478_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00479_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00481_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00482_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00483_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00484_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00485_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00487_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00488_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00489_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00490_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00491_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00493_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00494_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00495_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00496_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00497_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00499_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00500_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00501_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00502_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00503_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00505_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00506_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00507_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00508_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00509_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00511_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00512_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00513_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00514_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00515_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00517_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00518_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00519_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00520_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00521_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00523_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00524_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00525_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00526_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00527_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00529_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00530_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00531_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00532_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00533_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00535_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00536_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00537_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00538_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00539_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00541_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00542_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00543_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00544_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00545_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00547_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00548_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00549_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00550_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00551_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00553_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00554_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00555_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00556_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00557_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00559_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00560_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00561_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00562_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00563_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00565_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00566_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00567_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00568_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00569_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00571_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00572_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00573_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00574_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00575_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00577_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00578_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00579_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00580_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00581_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00583_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00584_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00585_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00586_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00587_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00589_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00590_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00591_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00592_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00593_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00595_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00596_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00597_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00598_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00599_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00601_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00602_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00603_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00604_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00605_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00607_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00608_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00609_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00610_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00611_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00613_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00614_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00615_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00616_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00617_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00619_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00620_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00621_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00622_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00623_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00625_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00626_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00627_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00628_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00629_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00631_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00632_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00633_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00634_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00635_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00637_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00638_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00639_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00640_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00641_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00643_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00644_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00645_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00646_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00647_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00649_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00650_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00651_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00652_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00653_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00655_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00656_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00657_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00658_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00659_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00661_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00662_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00663_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00664_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00665_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00667_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00668_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00669_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00670_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00671_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00673_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00674_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00675_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00676_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00677_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00679_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00680_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00681_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00682_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00683_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00685_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00686_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00687_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00688_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00689_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00691_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00692_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00693_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00694_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00695_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00697_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00698_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00699_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00700_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00701_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00703_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00704_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00705_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00706_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00707_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00709_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00710_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00711_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00712_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00713_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00715_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00716_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00717_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00718_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00719_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00721_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00722_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00723_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00724_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00725_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00727_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00728_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00729_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00730_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00731_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00733_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00734_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00735_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_00736_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_00737_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_00739_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_00740_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_00741_SD3.jpg,train,fake,sd3
